sample_N,scenario,structure,estimator,outer_opt,var,covar,shape,n_datasets,is_true,n_detected,detection_rate,n_TP,n_FN,n_FP
40,12,linCmt,focei,bobyqa,cl,BMI,power,11,FALSE,11,1,0,0,11
40,12,linCmt,focei,bobyqa,cl,BW,lin,31,FALSE,31,1,0,0,31
40,12,linCmt,focei,bobyqa,cl,CrCL,power,1,FALSE,1,1,0,0,1
40,12,linCmt,focei,bobyqa,cl,RACE,cat,1,FALSE,1,1,0,0,1
40,12,linCmt,focei,bobyqa,vc,BMI,lin,11,FALSE,11,1,0,0,11
40,12,linCmt,focei,bobyqa,vc,BMI,power,10,FALSE,10,1,0,0,10
40,12,linCmt,focei,bobyqa,vc,BW,lin,28,FALSE,28,1,0,0,28
40,12,linCmt,focei,bobyqa,vc,CrCL,lin,3,FALSE,3,1,0,0,3
40,12,linCmt,focei,bobyqa,vc,CrCL,power,3,FALSE,3,1,0,0,3
40,12,linCmt,focei,bobyqa,vc,RACE,cat,2,FALSE,2,1,0,0,2
40,12,ode,focei,bobyqa,cl,BW,power,100,TRUE,33,0.33,33,67,0
40,12,ode,focei,bobyqa,vc,BW,power,100,TRUE,45,0.45,45,55,0
40,12,ode,focei,bobyqa,vc,SEX,cat,100,TRUE,73,0.73,73,27,0
40,12,ode,focei,bobyqa,cl,BMI,lin,4,FALSE,4,1,0,0,4
40,12,ode,focei,bobyqa,cl,BMI,power,10,FALSE,10,1,0,0,10
40,12,ode,focei,bobyqa,cl,BW,lin,39,FALSE,39,1,0,0,39
40,12,ode,focei,bobyqa,cl,CrCL,power,1,FALSE,1,1,0,0,1
40,12,ode,focei,bobyqa,cl,RACE,cat,1,FALSE,1,1,0,0,1
40,12,ode,focei,bobyqa,cl,SEX,cat,1,FALSE,1,1,0,0,1
40,12,ode,focei,bobyqa,vc,BMI,lin,8,FALSE,8,1,0,0,8
40,12,ode,focei,bobyqa,vc,BMI,power,11,FALSE,11,1,0,0,11
40,12,ode,focei,bobyqa,vc,BW,lin,25,FALSE,25,1,0,0,25
40,12,ode,focei,bobyqa,vc,CrCL,lin,3,FALSE,3,1,0,0,3
40,12,ode,focei,bobyqa,vc,CrCL,power,3,FALSE,3,1,0,0,3
40,12,ode,focei,bobyqa,vc,RACE,cat,2,FALSE,2,1,0,0,2
40,13,linCmt,focei,bobyqa,cl,BW,power,100,TRUE,34,0.34,34,66,0
40,13,linCmt,focei,bobyqa,cl,CrCL,power,100,TRUE,51,0.51,51,49,0
