sample_N,scenario,structure,estimator,outer_opt,dataset_id,parameter,param_class,true_value,estimate,rel_err,rel_err_pct,sq_rel,abs_rel
80,1,ode,focei,lbfgsb3c,11,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,ode,focei,lbfgsb3c,11,CLcrCL,covariate_beta,0,NA,NA,NA,NA,NA
80,1,ode,focei,lbfgsb3c,11,VcBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,ode,focei,lbfgsb3c,11,VcSEX,covariate_beta,0,NA,NA,NA,NA,NA
80,1,ode,focei,lbfgsb3c,11,var_CL,structural_other,0.1,0.08503992557785135,-0.14960074422148653,-14.960074422148653,0.022380382671622637,0.14960074422148653
80,1,ode,focei,lbfgsb3c,11,var_Vc,structural_other,0.1,0.09310143086637146,-0.06898569133628546,-6.898569133628546,0.004759025609145251,0.06898569133628546
80,1,ode,focei,lbfgsb3c,11,cov_VcCL,structural_other,0.02,0.016812776529946463,-0.15936117350267687,-15.936117350267686,0.02539598362015028,0.15936117350267687
80,1,ode,focei,lbfgsb3c,11,ResErr,structural_other,0.1,0.1022120518607835,0.022120518607834927,2.2120518607834927,4.893173434795712e-4,0.022120518607834927
80,1,ode,focei,lbfgsb3c,12,TVCL,structural_intercept,0.6,0.6248052487171173,0.04134208119519552,4.134208119519553,0.0017091676775501392,0.04134208119519552
80,1,ode,focei,lbfgsb3c,12,TVVc,structural_intercept,20,21.627601803610034,0.0813800901805017,8.13800901805017,0.006622719077786589,0.0813800901805017
80,1,ode,focei,lbfgsb3c,12,TVQ,structural_other,1.8,1.8239827840903726,0.013323768939095875,1.3323768939095875,1.7752281874241604e-4,0.013323768939095875
80,1,ode,focei,lbfgsb3c,12,TVVp,structural_other,80,81.29024263172208,0.016128032896526,1.6128032896526,2.6011344511142485e-4,0.016128032896526
80,1,ode,focei,lbfgsb3c,12,TVKA,structural_other,0.7,0.7,0,0,0,0
