sample_N,scenario,structure,var,covar,shape,n_datasets,is_true,n_detected,detection_rate,n_TP,n_FN,n_FP
300,9,ode,vc,BMI,power,2,FALSE,2,1,0,0,2
300,9,ode,vc,BW,lin,2,FALSE,2,1,0,0,2
300,9,ode,vc,BW,power,3,FALSE,3,1,0,0,3
300,9,ode,vc,CrCL,power,2,FALSE,2,1,0,0,2
300,9,ode,vc,RACE,cat,1,FALSE,1,1,0,0,1
300,9,ode,vc,SEX,cat,1,FALSE,1,1,0,0,1
300,10,linCmt,cl,BW,power,100,TRUE,84,0.84,84,16,0
300,10,linCmt,vc,SEX,cat,100,TRUE,100,1,100,0,0
300,10,linCmt,cl,BMI,power,2,FALSE,2,1,0,0,2
300,10,linCmt,cl,BW,lin,15,FALSE,15,1,0,0,15
300,10,linCmt,cl,CrCL,power,1,FALSE,1,1,0,0,1
300,10,linCmt,cl,RACE,cat,2,FALSE,2,1,0,0,2
300,10,linCmt,cl,SEX,cat,1,FALSE,1,1,0,0,1
300,10,linCmt,vc,BMI,power,2,FALSE,2,1,0,0,2
300,10,linCmt,vc,BW,power,1,FALSE,1,1,0,0,1
300,10,linCmt,vc,RACE,cat,1,FALSE,1,1,0,0,1
300,10,ode,cl,BW,power,100,TRUE,84,0.84,84,16,0
300,10,ode,vc,SEX,cat,100,TRUE,100,1,100,0,0
300,10,ode,cl,BMI,power,2,FALSE,2,1,0,0,2
300,10,ode,cl,BW,lin,15,FALSE,15,1,0,0,15
300,10,ode,cl,CrCL,power,1,FALSE,1,1,0,0,1
300,10,ode,cl,RACE,cat,2,FALSE,2,1,0,0,2
300,10,ode,cl,SEX,cat,1,FALSE,1,1,0,0,1
300,10,ode,vc,BMI,power,2,FALSE,2,1,0,0,2
300,10,ode,vc,BW,power,1,FALSE,1,1,0,0,1
300,10,ode,vc,RACE,cat,1,FALSE,1,1,0,0,1
300,11,linCmt,cl,BW,power,100,TRUE,79,0.79,79,21,0
300,11,linCmt,vc,BW,power,100,TRUE,73,0.73,73,27,0
300,11,linCmt,cl,BMI,lin,1,FALSE,1,1,0,0,1
300,11,linCmt,cl,BMI,power,2,FALSE,2,1,0,0,2
300,11,linCmt,cl,BW,lin,20,FALSE,20,1,0,0,20
300,11,linCmt,cl,CrCL,lin,3,FALSE,3,1,0,0,3
300,11,linCmt,cl,CrCL,power,1,FALSE,1,1,0,0,1
300,11,linCmt,cl,RACE,cat,3,FALSE,3,1,0,0,3
300,11,linCmt,cl,SEX,cat,4,FALSE,4,1,0,0,4
300,11,linCmt,vc,BW,lin,27,FALSE,27,1,0,0,27
300,11,linCmt,vc,CrCL,power,2,FALSE,2,1,0,0,2
300,11,linCmt,vc,RACE,cat,1,FALSE,1,1,0,0,1
300,11,linCmt,vc,SEX,cat,3,FALSE,3,1,0,0,3
300,11,ode,cl,BW,power,100,TRUE,79,0.79,79,21,0
300,11,ode,vc,BW,power,100,TRUE,73,0.73,73,27,0
300,11,ode,cl,BMI,lin,1,FALSE,1,1,0,0,1
300,11,ode,cl,BMI,power,2,FALSE,2,1,0,0,2
300,11,ode,cl,BW,lin,20,FALSE,20,1,0,0,20
300,11,ode,cl,CrCL,lin,3,FALSE,3,1,0,0,3
300,11,ode,cl,CrCL,power,1,FALSE,1,1,0,0,1
300,11,ode,cl,RACE,cat,3,FALSE,3,1,0,0,3
300,11,ode,cl,SEX,cat,4,FALSE,4,1,0,0,4
300,11,ode,vc,BW,lin,27,FALSE,27,1,0,0,27
300,11,ode,vc,CrCL,power,2,FALSE,2,1,0,0,2
300,11,ode,vc,RACE,cat,1,FALSE,1,1,0,0,1
300,11,ode,vc,SEX,cat,2,FALSE,2,1,0,0,2
300,12,linCmt,cl,BW,power,100,TRUE,77,0.77,77,23,0
300,12,linCmt,vc,BW,power,100,TRUE,48,0.48,48,52,0
300,12,linCmt,vc,SEX,cat,100,TRUE,100,1,100,0,0
300,12,linCmt,cl,BMI,lin,1,FALSE,1,1,0,0,1
300,12,linCmt,cl,BMI,power,4,FALSE,4,1,0,0,4
300,12,linCmt,cl,BW,lin,20,FALSE,20,1,0,0,20
300,12,linCmt,cl,CrCL,lin,2,FALSE,2,1,0,0,2
300,12,linCmt,cl,CrCL,power,1,FALSE,1,1,0,0,1
300,12,linCmt,cl,RACE,cat,4,FALSE,4,1,0,0,4
300,12,linCmt,cl,SEX,cat,3,FALSE,3,1,0,0,3
300,12,linCmt,vc,BMI,lin,3,FALSE,3,1,0,0,3
300,12,linCmt,vc,BMI,power,2,FALSE,2,1,0,0,2
300,12,linCmt,vc,BW,lin,51,FALSE,51,1,0,0,51
300,12,linCmt,vc,CrCL,lin,1,FALSE,1,1,0,0,1
300,12,linCmt,vc,CrCL,power,1,FALSE,1,1,0,0,1
300,12,ode,cl,BW,power,100,TRUE,77,0.77,77,23,0
300,12,ode,vc,BW,power,100,TRUE,50,0.5,50,50,0
300,12,ode,vc,SEX,cat,100,TRUE,100,1,100,0,0
300,12,ode,cl,BMI,lin,1,FALSE,1,1,0,0,1
300,12,ode,cl,BMI,power,4,FALSE,4,1,0,0,4
300,12,ode,cl,BW,lin,20,FALSE,20,1,0,0,20
300,12,ode,cl,CrCL,lin,2,FALSE,2,1,0,0,2
300,12,ode,cl,CrCL,power,1,FALSE,1,1,0,0,1
300,12,ode,cl,RACE,cat,4,FALSE,4,1,0,0,4
300,12,ode,cl,SEX,cat,3,FALSE,3,1,0,0,3
300,12,ode,vc,BMI,lin,3,FALSE,3,1,0,0,3
300,12,ode,vc,BMI,power,2,FALSE,2,1,0,0,2
300,12,ode,vc,BW,lin,49,FALSE,49,1,0,0,49
300,12,ode,vc,CrCL,lin,1,FALSE,1,1,0,0,1
300,12,ode,vc,CrCL,power,1,FALSE,1,1,0,0,1
300,13,linCmt,cl,BW,power,100,TRUE,85,0.85,85,15,0
300,13,linCmt,cl,CrCL,power,100,TRUE,93,0.93,93,7,0
300,13,linCmt,cl,BMI,lin,1,FALSE,1,1,0,0,1
300,13,linCmt,cl,BMI,power,3,FALSE,3,1,0,0,3
300,13,linCmt,cl,BW,lin,13,FALSE,13,1,0,0,13
300,13,linCmt,cl,CrCL,lin,7,FALSE,7,1,0,0,7
300,13,linCmt,cl,RACE,cat,2,FALSE,2,1,0,0,2
300,13,linCmt,cl,SEX,cat,4,FALSE,4,1,0,0,4
300,13,linCmt,vc,BMI,lin,1,FALSE,1,1,0,0,1
300,13,linCmt,vc,BMI,power,2,FALSE,2,1,0,0,2
300,13,linCmt,vc,BW,power,4,FALSE,4,1,0,0,4
300,13,linCmt,vc,CrCL,lin,3,FALSE,3,1,0,0,3
300,13,linCmt,vc,CrCL,power,6,FALSE,6,1,0,0,6
300,13,linCmt,vc,RACE,cat,4,FALSE,4,1,0,0,4
300,13,linCmt,vc,SEX,cat,3,FALSE,3,1,0,0,3
300,13,ode,cl,BW,power,100,TRUE,85,0.85,85,15,0
300,13,ode,cl,CrCL,power,100,TRUE,93,0.93,93,7,0
300,13,ode,cl,BMI,lin,1,FALSE,1,1,0,0,1
300,13,ode,cl,BMI,power,3,FALSE,3,1,0,0,3
300,13,ode,cl,BW,lin,13,FALSE,13,1,0,0,13
300,13,ode,cl,CrCL,lin,7,FALSE,7,1,0,0,7
300,13,ode,cl,RACE,cat,2,FALSE,2,1,0,0,2
300,13,ode,cl,SEX,cat,4,FALSE,4,1,0,0,4
300,13,ode,vc,BMI,lin,1,FALSE,1,1,0,0,1
300,13,ode,vc,BMI,power,2,FALSE,2,1,0,0,2
300,13,ode,vc,BW,power,2,FALSE,2,1,0,0,2
300,13,ode,vc,CrCL,lin,2,FALSE,2,1,0,0,2
300,13,ode,vc,CrCL,power,5,FALSE,5,1,0,0,5
300,13,ode,vc,RACE,cat,3,FALSE,3,1,0,0,3
300,13,ode,vc,SEX,cat,5,FALSE,5,1,0,0,5
300,14,linCmt,cl,BW,power,100,TRUE,78,0.78,78,22,0
300,14,linCmt,cl,CrCL,power,100,TRUE,94,0.94,94,6,0
300,14,linCmt,vc,SEX,cat,100,TRUE,100,1,100,0,0
300,14,linCmt,cl,BMI,power,1,FALSE,1,1,0,0,1
300,14,linCmt,cl,BW,lin,21,FALSE,21,1,0,0,21
300,14,linCmt,cl,CrCL,lin,6,FALSE,6,1,0,0,6
300,14,linCmt,cl,RACE,cat,1,FALSE,1,1,0,0,1
300,14,linCmt,cl,SEX,cat,1,FALSE,1,1,0,0,1
300,14,linCmt,vc,BMI,lin,2,FALSE,2,1,0,0,2
300,14,linCmt,vc,BMI,power,2,FALSE,2,1,0,0,2
300,14,linCmt,vc,BW,lin,2,FALSE,2,1,0,0,2
300,14,linCmt,vc,BW,power,3,FALSE,3,1,0,0,3
300,14,linCmt,vc,CrCL,lin,2,FALSE,2,1,0,0,2
300,14,linCmt,vc,CrCL,power,2,FALSE,2,1,0,0,2
300,14,linCmt,vc,RACE,cat,1,FALSE,1,1,0,0,1
300,14,ode,cl,BW,power,100,TRUE,78,0.78,78,22,0
300,14,ode,cl,CrCL,power,100,TRUE,94,0.94,94,6,0
300,14,ode,vc,SEX,cat,100,TRUE,100,1,100,0,0
300,14,ode,cl,BMI,power,1,FALSE,1,1,0,0,1
300,14,ode,cl,BW,lin,21,FALSE,21,1,0,0,21
300,14,ode,cl,CrCL,lin,6,FALSE,6,1,0,0,6
300,14,ode,cl,RACE,cat,1,FALSE,1,1,0,0,1
300,14,ode,cl,SEX,cat,1,FALSE,1,1,0,0,1
300,14,ode,vc,BMI,lin,2,FALSE,2,1,0,0,2
300,14,ode,vc,BMI,power,2,FALSE,2,1,0,0,2
300,14,ode,vc,BW,lin,2,FALSE,2,1,0,0,2
300,14,ode,vc,BW,power,4,FALSE,4,1,0,0,4
300,14,ode,vc,CrCL,lin,2,FALSE,2,1,0,0,2
300,14,ode,vc,CrCL,power,2,FALSE,2,1,0,0,2
300,14,ode,vc,RACE,cat,1,FALSE,1,1,0,0,1
300,15,linCmt,cl,BW,power,100,TRUE,79,0.79,79,21,0
300,15,linCmt,cl,CrCL,power,100,TRUE,94,0.94,94,6,0
300,15,linCmt,vc,BW,power,100,TRUE,75,0.75,75,25,0
300,15,linCmt,cl,BMI,power,1,FALSE,1,1,0,0,1
300,15,linCmt,cl,BW,lin,20,FALSE,20,1,0,0,20
300,15,linCmt,cl,CrCL,lin,6,FALSE,6,1,0,0,6
300,15,linCmt,cl,RACE,cat,4,FALSE,4,1,0,0,4
300,15,linCmt,cl,SEX,cat,3,FALSE,3,1,0,0,3
300,15,linCmt,vc,BMI,lin,1,FALSE,1,1,0,0,1
300,15,linCmt,vc,BMI,power,1,FALSE,1,1,0,0,1
300,15,linCmt,vc,BW,lin,25,FALSE,25,1,0,0,25
300,15,linCmt,vc,CrCL,lin,1,FALSE,1,1,0,0,1
300,15,linCmt,vc,CrCL,power,2,FALSE,2,1,0,0,2
300,15,linCmt,vc,RACE,cat,1,FALSE,1,1,0,0,1
300,15,ode,cl,BW,power,100,TRUE,79,0.79,79,21,0
300,15,ode,cl,CrCL,power,100,TRUE,94,0.94,94,6,0
300,15,ode,vc,BW,power,100,TRUE,74,0.74,74,26,0
300,15,ode,cl,BMI,power,1,FALSE,1,1,0,0,1
300,15,ode,cl,BW,lin,20,FALSE,20,1,0,0,20
300,15,ode,cl,CrCL,lin,6,FALSE,6,1,0,0,6
300,15,ode,cl,RACE,cat,4,FALSE,4,1,0,0,4
300,15,ode,cl,SEX,cat,3,FALSE,3,1,0,0,3
300,15,ode,vc,BMI,lin,1,FALSE,1,1,0,0,1
300,15,ode,vc,BMI,power,1,FALSE,1,1,0,0,1
300,15,ode,vc,BW,lin,26,FALSE,26,1,0,0,26
300,15,ode,vc,CrCL,lin,1,FALSE,1,1,0,0,1
300,15,ode,vc,CrCL,power,2,FALSE,2,1,0,0,2
300,15,ode,vc,RACE,cat,1,FALSE,1,1,0,0,1
300,16,linCmt,cl,BW,power,100,TRUE,81,0.81,81,19,0
300,16,linCmt,cl,CrCL,power,100,TRUE,93,0.93,93,7,0
300,16,linCmt,vc,BW,power,100,TRUE,64,0.64,64,36,0
300,16,linCmt,vc,SEX,cat,100,TRUE,100,1,100,0,0
300,16,linCmt,cl,BMI,lin,2,FALSE,2,1,0,0,2
300,16,linCmt,cl,BMI,power,1,FALSE,1,1,0,0,1
300,16,linCmt,cl,BW,lin,18,FALSE,18,1,0,0,18
300,16,linCmt,cl,CrCL,lin,7,FALSE,7,1,0,0,7
300,16,linCmt,cl,RACE,cat,4,FALSE,4,1,0,0,4
300,16,linCmt,cl,SEX,cat,3,FALSE,3,1,0,0,3
300,16,linCmt,vc,BMI,lin,1,FALSE,1,1,0,0,1
300,16,linCmt,vc,BMI,power,2,FALSE,2,1,0,0,2
300,16,linCmt,vc,BW,lin,36,FALSE,36,1,0,0,36
300,16,linCmt,vc,CrCL,lin,1,FALSE,1,1,0,0,1
300,16,linCmt,vc,CrCL,power,1,FALSE,1,1,0,0,1
300,16,ode,cl,BW,power,100,TRUE,81,0.81,81,19,0
300,16,ode,cl,CrCL,power,100,TRUE,93,0.93,93,7,0
300,16,ode,vc,BW,power,100,TRUE,62,0.62,62,38,0
300,16,ode,vc,SEX,cat,100,TRUE,100,1,100,0,0
300,16,ode,cl,BMI,lin,1,FALSE,1,1,0,0,1
300,16,ode,cl,BMI,power,2,FALSE,2,1,0,0,2
300,16,ode,cl,BW,lin,18,FALSE,18,1,0,0,18
300,16,ode,cl,CrCL,lin,7,FALSE,7,1,0,0,7
300,16,ode,cl,RACE,cat,4,FALSE,4,1,0,0,4
300,16,ode,cl,SEX,cat,3,FALSE,3,1,0,0,3
300,16,ode,vc,BMI,lin,2,FALSE,2,1,0,0,2
300,16,ode,vc,BMI,power,3,FALSE,3,1,0,0,3
300,16,ode,vc,BW,lin,37,FALSE,37,1,0,0,37
300,16,ode,vc,CrCL,lin,1,FALSE,1,1,0,0,1
300,16,ode,vc,CrCL,power,1,FALSE,1,1,0,0,1
