sample_N,scenario,structure,parameter,param_class,true_value,n_used,MedRE_pct,MeanRE_pct,MARE_pct,RMRSE_pct,P90AbsRE_pct
80,13,ode,var_CL,structural_other,0.1,100,-5.738840783000007,-5.0008375253640045,12.878521995700003,15.52980468303625,25.02143994079003
80,13,ode,var_Vc,structural_other,0.1,100,-55.71493497434999,-53.168332244131,55.71493497434999,55.69258634086973,69.79076189550999
80,14,linCmt,CLBW,covariate_beta,0.75,90,-7.961273804666669,-23.03517626940625,24.89544335326667,59.0688713388751,98.83880350226627
80,14,linCmt,CLcrCL,covariate_beta,0.5,99,-8.775352781199997,-21.034661056573416,17.933103449799994,52.94072248512735,99.0179214734544
80,14,linCmt,VcSEX,covariate_beta,0.4054651081081644,98,-10.54602860926256,-10.792126491054399,14.549980687428748,21.931218954427955,36.45241096763022
80,14,linCmt,TVCL,structural_intercept,0.6,100,-10.387166549889711,-10.004902058220754,10.74674837871493,13.13742231364209,20.851923470789636
80,14,linCmt,TVVc,structural_intercept,20,100,2.4715074038353086,2.653674429691456,4.09424089810119,6.232636776547597,9.540139606191463
80,14,linCmt,ResErr,structural_other,0.1,100,15.570213701999991,15.876073314049993,15.570213701999991,16.856929116960654,22.161460766199998
80,14,linCmt,TVKA,structural_other,0.7,100,0,0,0,0,0
80,14,linCmt,TVQ,structural_other,1.8,100,3.0978011359992847,3.371771758473526,3.0978011359992847,3.8130084879596287,5.770008625758086
80,14,linCmt,TVVp,structural_other,80,100,1.8077304202638267,1.7868864551201402,1.818722765175442,2.1830330055572786,3.1519268308507162
80,14,linCmt,cov_VcCL,structural_other,0.02,100,-5.295839931500016,-2.969818869717503,21.488828705000028,33.30494187475392,55.24877953065002
80,14,linCmt,var_CL,structural_other,0.1,100,-8.732577589950017,-6.725556863800007,13.425525461550036,17.097796228259156,25.964303811580038
80,14,linCmt,var_Vc,structural_other,0.1,100,-34.614864063999995,-33.584587213294,34.614864063999995,38.259078205369256,55.595713019609995
80,14,ode,CLBW,covariate_beta,0.75,91,-8.45532707813333,-23.919953767385245,25.046480782800007,59.633033418694204,98.83605445293067
80,14,ode,CLcrCL,covariate_beta,0.5,99,-8.477018452399998,-20.0429188239838,17.90691746419999,52.05229308992331,99.0194213200368
80,14,ode,VcSEX,covariate_beta,0.4054651081081644,99,-10.581661598541004,-11.230458732382058,14.764747525911751,22.581694085022637,37.36525810791801
80,14,ode,TVCL,structural_intercept,0.6,100,-10.408285949535134,-10.143845717597147,10.734981019028497,13.219892235198863,20.841063847989176
80,14,ode,TVVc,structural_intercept,20,100,2.436746214622767,2.5846845313487097,3.9702436870353353,6.181372230708898,9.558134262740287
80,14,ode,ResErr,structural_other,0.1,100,15.464565098499994,15.901171037189995,15.464565098499994,16.83360021354267,22.483457689999994
80,14,ode,TVKA,structural_other,0.7,100,0,0,0,0,0
80,14,ode,TVQ,structural_other,1.8,100,3.15660732580343,3.4012068181681885,3.15660732580343,3.8365842377811785,5.74663716074048
80,14,ode,TVVp,structural_other,80,100,1.8613196897569573,1.8101190900162347,1.910065512453398,2.2152438039098885,3.207136844019088
80,14,ode,cov_VcCL,structural_other,0.02,100,-4.790735335249967,-2.9545179419160026,19.58050752549999,33.21160985440654,54.68889412256499
