sample_N,scenario,structure,parameter,param_class,true_value,n_used,MedRE_pct,MeanRE_pct,MARE_pct,RMRSE_pct,P90AbsRE_pct
80,10,linCmt,TVCL,structural_intercept,0.6,100,-8.462777839343193,-8.100749143030697,9.8015587297448,12.42032160956575,18.74223468486574
80,10,linCmt,TVVc,structural_intercept,20,100,2.397799029971228,3.364325519164619,4.322246887626129,9.655641841499298,11.283108331558534
80,10,linCmt,ResErr,structural_other,0.1,100,12.976473283999992,12.756486573029994,12.976473283999992,13.370599369806142,17.560048953899997
80,10,linCmt,TVKA,structural_other,0.7,100,0,0,0,0,0
80,10,linCmt,TVQ,structural_other,1.8,100,3.157139180896773,3.2741305390925923,3.157139180896773,3.665267608300919,5.615970656566556
80,10,linCmt,TVVp,structural_other,80,100,1.6096020711221737,1.501813504870823,1.6397326363926368,1.9323682634506754,3.035361805448526
80,10,linCmt,cov_VcCL,structural_other,0.02,100,-9.26675619574999,-10.538917868732453,28.816369271000035,43.16607335374478,74.94413205858007
80,10,linCmt,var_CL,structural_other,0.1,100,-5.728696860999999,-4.741632402153005,10.432420116800012,16.29847819930742,27.48294550512003
80,10,linCmt,var_Vc,structural_other,0.1,100,-33.48129881279999,-33.94198682817001,33.48129881279999,37.80203573558364,55.247278370700045
80,10,ode,CLBW,covariate_beta,0.75,82,1.0574731559333341,2.121086554295936,15.160154972866668,20.28401435782267,33.260311009359995
80,10,ode,VcSEX,covariate_beta,0.4054651081081644,97,-11.087825438279461,-10.04600990466953,16.102143172513774,21.82248796515016,33.22991999055599
80,10,ode,TVCL,structural_intercept,0.6,97,-8.018066029634934,-7.859654117440738,9.701173235585856,12.145051631599781,17.947579282167663
80,10,ode,TVVc,structural_intercept,20,97,2.33381789970025,2.933696048037026,4.389264660002272,8.807045350742246,11.233162941488882
80,10,ode,ResErr,structural_other,0.1,97,13.165528694999997,12.629369629907211,13.165528694999997,13.27521755763333,17.712826154199995
80,10,ode,TVKA,structural_other,0.7,97,0,0,0,0,0
80,10,ode,TVQ,structural_other,1.8,97,3.198513862538135,3.2727553890705043,3.198513862538135,3.681845141418755,5.587084566804062
80,10,ode,TVVp,structural_other,80,97,1.55292711510155,1.498228707919516,1.6627162751331426,1.929632713437467,2.9980613886626735
80,10,ode,cov_VcCL,structural_other,0.02,97,-8.839847130499983,-10.1633760559234,28.70353159249991,43.17689817262643,74.84897929892003
80,10,ode,var_CL,structural_other,0.1,97,-5.967226607000012,-4.748146501317533,10.250191347199983,16.409370710415004,27.494574566480033
80,10,ode,var_Vc,structural_other,0.1,97,-33.056176195199974,-33.72836798542475,33.056176195199974,37.64464991832758,52.95673659657998
80,11,linCmt,CLBW,covariate_beta,0.75,88,0.42961493986667004,4.535460622189394,13.806104821466668,28.142681142939807,34.82215487753333
80,11,linCmt,VcBW,covariate_beta,1,90,-8.537340735899996,-6.309072188968888,13.180655781,22.724525035395096,33.940986386860004
80,11,linCmt,TVCL,structural_intercept,0.6,100,-9.943315923056547,-9.046012483703949,10.497542784390385,12.573891085397557,17.266261140689537
