sample_N,scenario,structure,estimator,outer_opt,dataset_id,has_error,file_path
80,1,ode,focei,bobyqa,73,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds073.rds
80,1,ode,focei,bobyqa,74,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds074.rds
80,1,ode,focei,bobyqa,75,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds075.rds
80,1,ode,focei,bobyqa,76,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds076.rds
80,1,ode,focei,bobyqa,77,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds077.rds
80,1,ode,focei,bobyqa,78,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds078.rds
80,1,ode,focei,bobyqa,79,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds079.rds
80,1,ode,focei,bobyqa,80,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds080.rds
80,1,ode,focei,bobyqa,81,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds081.rds
80,1,ode,focei,bobyqa,82,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds082.rds
80,1,ode,focei,bobyqa,83,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds083.rds
80,1,ode,focei,bobyqa,84,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds084.rds
80,1,ode,focei,bobyqa,85,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds085.rds
80,1,ode,focei,bobyqa,86,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds086.rds
80,1,ode,focei,bobyqa,87,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds087.rds
80,1,ode,focei,bobyqa,88,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds088.rds
80,1,ode,focei,bobyqa,89,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds089.rds
80,1,ode,focei,bobyqa,90,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds090.rds
80,1,ode,focei,bobyqa,91,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds091.rds
80,1,ode,focei,bobyqa,92,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds092.rds
80,1,ode,focei,bobyqa,93,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds093.rds
80,1,ode,focei,bobyqa,94,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds094.rds
80,1,ode,focei,bobyqa,95,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds095.rds
80,1,ode,focei,bobyqa,96,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds096.rds
80,1,ode,focei,bobyqa,97,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds097.rds
80,1,ode,focei,bobyqa,98,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds098.rds
80,1,ode,focei,bobyqa,99,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds099.rds
80,1,ode,focei,bobyqa,100,FALSE,output/scm_profile_off/N80/scn01_ode/focei_bobyqa/res_ds100.rds
80,2,linCmt,focei,bobyqa,1,FALSE,output/scm_profile_off/N80/scn02_linCmt/focei_bobyqa/res_ds001.rds
80,2,linCmt,focei,bobyqa,2,FALSE,output/scm_profile_off/N80/scn02_linCmt/focei_bobyqa/res_ds002.rds
80,2,linCmt,focei,bobyqa,3,FALSE,output/scm_profile_off/N80/scn02_linCmt/focei_bobyqa/res_ds003.rds
80,2,linCmt,focei,bobyqa,4,FALSE,output/scm_profile_off/N80/scn02_linCmt/focei_bobyqa/res_ds004.rds
80,2,linCmt,focei,bobyqa,5,FALSE,output/scm_profile_off/N80/scn02_linCmt/focei_bobyqa/res_ds005.rds
80,2,linCmt,focei,bobyqa,6,FALSE,output/scm_profile_off/N80/scn02_linCmt/focei_bobyqa/res_ds006.rds
80,2,linCmt,focei,bobyqa,7,FALSE,output/scm_profile_off/N80/scn02_linCmt/focei_bobyqa/res_ds007.rds
80,2,linCmt,focei,bobyqa,8,FALSE,output/scm_profile_off/N80/scn02_linCmt/focei_bobyqa/res_ds008.rds
80,2,linCmt,focei,bobyqa,9,FALSE,output/scm_profile_off/N80/scn02_linCmt/focei_bobyqa/res_ds009.rds
80,2,linCmt,focei,bobyqa,10,FALSE,output/scm_profile_off/N80/scn02_linCmt/focei_bobyqa/res_ds010.rds
80,2,linCmt,focei,bobyqa,11,FALSE,output/scm_profile_off/N80/scn02_linCmt/focei_bobyqa/res_ds011.rds
